Order_ID,Store,Category,Sub_Category,City,Region,Season,Units_Sold,Unit_Price,Cost_Price,Marketing_Spend,Discount_Pct,Is_Holiday,Store_Size_sqft,Staff_Count,Customer_Rating,Revenue,Profit,Profit_Margin,Revenue_K
ORD-00163,Store_Delta,Sports,Fitness,Mumbai,West,Summer,45,1324.18,689.78,711.84,30,1,5000,20,3.5,53737.55,22697.45,42.24,53.74
ORD-00164,Store_Gamma,Toys,Educational,Mumbai,West,Festive,47,1349.8,780.86,4692.79,20,0,3500,41,3.2,64070.77,27370.35,42.72,64.07
ORD-00165,Store_Alpha,Electronics,Tablets,Mumbai,West,Winter,44,1372.9,556.19,3557.56,0,1,3500,20,3.6,76122.31,51649.95,67.85,76.12
ORD-00166,Store_Beta,Sports,Fitness,Delhi,North,Summer,50,1497.2,865.87,2915.49,30,0,3500,48,4.7,56929.31,13635.81,23.95,56.93
ORD-00167,Store_Epsilon,Toys,Puzzles,Kolkata,East,Monsoon,52,711.54,919.56,2247.81,20,0,8000,35,5.0,31558.38,-16258.74,-51.52,31.56
ORD-00168,Store_Epsilon,Home & Garden,Furniture,Pune,West,Summer,48,1035.06,487.95,4909.39,0,0,8000,10,3.9,63422.45,40000.85,63.07,63.42
ORD-00169,Store_Gamma,Home & Garden,Furniture,Kolkata,East,Summer,47,1385.59,370.13,4076.41,5,0,2000,34,4.4,77618.62,60222.51,77.59,77.62
ORD-00170,Store_Epsilon,Home & Garden,Plants,Delhi,North,Summer,49,1298.09,269.59,3588.99,0,0,1000,41,3.8,68112.66,54902.75,80.61,68.11
ORD-00171,Store_Epsilon,Home & Garden,Plants,Delhi,North,Winter,39,923.28,966.61,2122.32,0,0,5000,5,3.2,51460.38,13762.59,26.74,51.46
ORD-00172,Store_Alpha,Home & Garden,Plants,Hyderabad,South,Festive,46,1449.96,795.41,4937.02,5,0,5000,46,4.7,83009.16,46420.3,55.92,83.01
ORD-00173,Store_Delta,Toys,Puzzles,Chennai,South,Monsoon,47,737.32,766.57,3036.42,25,1,5000,29,3.4,43817.62,7788.83,17.78,43.82
ORD-00174,Store_Gamma,Toys,Educational,Chennai,South,Summer,50,466.2,985.81,3358.82,30,0,2000,25,4.7,17227.02,-32063.48,-186.12,17.23
ORD-00175,Store_Alpha,Grocery,Fresh,Bangalore,South,Festive,38,1376.99,439.62,3087.67,20,0,2000,39,4.6,41597.37,24891.81,59.84,41.6
ORD-00176,Store_Delta,Clothing,Men,Ahmedabad,West,Festive,44,480.9,371.9,2081.34,25,0,3500,42,4.2,12492.66,-3870.94,-30.99,12.49
ORD-00177,Store_Alpha,Home & Garden,Furniture,Delhi,North,Winter,45,1368.07,896.43,3383.67,20,1,1000,9,4.9,74231.98,33892.63,45.66,74.23
ORD-00178,Store_Alpha,Electronics,Tablets,Pune,West,Monsoon,38,50.0,108.53,3836.33,15,0,3500,16,5.0,0.0,-4124.14,-412414.0,0.0
ORD-00179,Store_Epsilon,Toys,Board Games,Hyderabad,South,Winter,33,765.01,696.41,2470.07,30,0,2000,9,3.7,26791.54,3810.01,14.22,26.79
ORD-00180,Store_Delta,Electronics,Laptops,Hyderabad,South,Festive,53,1003.45,1786.58,3280.89,20,0,8000,13,3.3,38818.74,-55870.0,-143.93,38.82
ORD-00181,Store_Gamma,Electronics,Tablets,Ahmedabad,West,Festive,42,236.02,260.59,3070.2,20,0,3500,48,2.7,19123.94,8179.16,42.77,19.12
ORD-00182,Store_Gamma,Electronics,Cameras,Kolkata,East,Festive,38,976.4,628.1,4098.16,0,0,2000,13,5.0,43388.2,19520.4,44.99,43.39
ORD-00183,Store_Delta,Grocery,Dairy,Ahmedabad,West,Winter,39,1911.01,30.0,2641.27,15,0,2000,39,3.5,77980.99,76810.99,98.5,77.98
ORD-00184,Store_Epsilon,Toys,Educational,Ahmedabad,West,Monsoon,39,437.81,706.51,3271.89,5,0,8000,5,4.5,30260.33,2706.44,8.94,30.26
ORD-00185,Store_Beta,Electronics,Cameras,Ahmedabad,West,Summer,43,992.78,1586.61,3524.6,5,0,8000,14,3.4,57322.49,-10901.74,-19.02,57.32
ORD-00186,Store_Alpha,Home & Garden,Tools,Chennai,South,Winter,52,2221.59,986.77,2614.12,10,0,8000,43,4.7,119578.14,68266.1,57.09,119.58
ORD-00187,Store_Epsilon,Sports,Outdoor,Delhi,North,Festive,35,562.88,554.49,2009.57,15,0,1000,40,3.4,20909.08,1501.93,7.18,20.91
ORD-00188,Store_Delta,Electronics,Phones,Bangalore,South,Winter,47,2038.33,1672.56,2204.87,0,0,2000,41,3.1,89838.47,11228.15,12.5,89.84
ORD-00189,Store_Alpha,Grocery,Packaged,Delhi,North,Festive,39,1032.6,103.06,3491.03,10,1,8000,39,3.7,42121.69,38102.35,90.46,42.12
ORD-00190,Store_Gamma,Toys,Action,Kolkata,East,Summer,40,1261.15,981.58,2717.62,10,1,1000,21,3.5,44133.39,4870.19,11.04,44.13
ORD-00191,Store_Beta,Grocery,Dairy,Mumbai,West,Summer,54,1974.89,825.97,2701.69,5,0,5000,17,4.2,96695.07,52092.69,53.87,96.7
ORD-00192,Store_Gamma,Electronics,Cameras,Ahmedabad,West,Monsoon,41,908.94,701.19,3724.98,20,0,5000,10,3.8,35951.29,7202.5,20.03,35.95
ORD-00193,Store_Delta,Toys,Board Games,Delhi,North,Festive,35,1578.62,1122.84,4223.39,0,0,5000,41,4.2,57109.55,17810.15,31.19,57.11
ORD-00194,Store_Alpha,Sports,Cricket,Kolkata,East,Monsoon,45,1730.76,327.21,4430.06,15,0,2000,36,3.6,71405.58,56681.13,79.38,71.41
ORD-00195,Store_Delta,Electronics,Cameras,Mumbai,West,Monsoon,46,809.51,925.05,2265.0,10,0,1000,15,3.4,40852.94,-1699.36,-4.16,40.85
ORD-00196,Store_Alpha,Grocery,Beverages,Mumbai,West,Summer,41,743.14,874.26,4107.29,0,0,1000,21,3.4,34197.15,-1647.51,-4.82,34.2
ORD-00197,Store_Epsilon,Clothing,Men,Ahmedabad,West,Winter,39,1062.84,451.59,5501.98,5,1,5000,9,5.0,48501.12,30889.11,63.69,48.5
ORD-00198,Store_Beta,Home & Garden,Tools,Bangalore,South,Winter,34,1081.61,1580.0,3151.28,10,1,3500,10,3.9,45672.63,-8047.37,-17.62,45.67
ORD-00199,Store_Epsilon,Grocery,Packaged,Pune,West,Monsoon,49,552.63,727.27,2912.03,10,0,5000,14,2.6,21551.1,-14085.13,-65.36,21.55
ORD-00200,Store_Epsilon,Toys,Action,Chennai,South,Summer,47,815.04,744.54,2661.89,25,0,2000,37,3.5,30556.7,-4436.68,-14.52,30.56
ORD-00201,Store_Delta,Electronics,Tablets,Delhi,North,Festive,46,50.0,388.93,1723.49,5,1,5000,34,3.9,16058.7,-1832.08,-11.41,16.06
ORD-00202,Store_Beta,Home & Garden,Furniture,Mumbai,West,Winter,44,999.44,734.66,4010.7,25,1,5000,25,4.9,45078.91,12753.87,28.29,45.08
ORD-00203,Store_Alpha,Electronics,Laptops,Delhi,North,Monsoon,50,1736.64,1733.9,2917.37,5,1,1000,46,4.4,121656.72,34961.72,28.74,121.66
ORD-00204,Store_Alpha,Toys,Educational,Pune,West,Winter,51,199.99,698.92,2820.35,5,0,5000,21,3.2,25373.13,-10271.79,-40.48,25.37
ORD-00205,Store_Gamma,Electronics,Tablets,Chennai,South,Winter,42,922.11,1007.48,3824.81,25,0,8000,31,5.0,30149.24,-12164.92,-40.35,30.15
ORD-00206,Store_Alpha,Clothing,Women,Pune,West,Festive,44,2665.4,1180.22,3935.38,30,0,8000,7,3.8,79108.4,27178.72,34.36,79.11
ORD-00207,Store_Delta,Home & Garden,Furniture,Chennai,South,Summer,32,1186.46,727.44,2278.99,0,0,3500,33,4.5,40964.77,17686.69,43.18,40.96
ORD-00208,Store_Epsilon,Home & Garden,Decor,Hyderabad,South,Festive,47,2014.08,636.16,2307.64,0,0,2000,6,3.1,107349.84,77450.32,72.15,107.35
ORD-00209,Store_Epsilon,Toys,Action,Chennai,South,Summer,47,592.85,988.91,2254.37,30,0,2000,33,2.4,18964.79,-27513.98,-145.08,18.96
ORD-00210,Store_Epsilon,Clothing,Men,Ahmedabad,West,Winter,48,1469.29,703.5,5536.22,0,1,1000,40,3.0,103726.45,69958.45,67.45,103.73
ORD-00211,Store_Beta,Grocery,Packaged,Bangalore,South,Monsoon,35,490.67,667.26,4772.58,20,1,2000,38,1.8,33999.84,10645.74,31.31,34.0
ORD-00212,Store_Alpha,Electronics,Tablets,Pune,West,Festive,45,1440.64,1175.96,3848.45,10,0,3500,41,5.0,57926.39,5008.19,8.65,57.93
ORD-00213,Store_Delta,Sports,Football,Mumbai,West,Summer,43,1705.35,772.23,2549.51,0,1,8000,46,3.9,90078.42,56872.53,63.14,90.08
ORD-00214,Store_Beta,Electronics,Laptops,Ahmedabad,West,Winter,46,1562.99,1285.3,2691.69,20,0,1000,5,3.2,67256.86,8133.06,12.09,67.26
ORD-00215,Store_Gamma,Electronics,Phones,Hyderabad,South,Summer,47,993.04,763.23,3436.12,10,1,8000,30,4.1,58875.95,23004.14,39.07,58.88
ORD-00216,Store_Delta,Grocery,Fresh,Bangalore,South,Summer,46,1364.96,273.12,5650.96,0,0,3500,5,3.9,65776.11,53212.59,80.9,65.78
ORD-00217,Store_Delta,Electronics,Laptops,Delhi,North,Summer,49,1370.7,30.0,3346.65,5,0,1000,8,4.2,66008.62,64538.62,97.77,66.01
ORD-00218,Store_Delta,Clothing,Kids,Ahmedabad,West,Winter,45,1599.59,64.74,3610.59,30,0,5000,43,4.5,55238.81,52325.51,94.73,55.24
ORD-00219,Store_Epsilon,Clothing,Kids,Pune,West,Monsoon,31,1125.74,133.62,0.0,15,0,2000,18,3.6,17144.41,13002.19,75.84,17.14
ORD-00220,Store_Delta,Home & Garden,Furniture,Kolkata,East,Monsoon,42,1758.68,906.62,3309.09,0,0,3500,22,3.3,84953.34,46875.3,55.18,84.95
ORD-00221,Store_Alpha,Toys,Action,Kolkata,East,Monsoon,43,2060.76,411.47,1327.37,15,0,1000,38,4.3,73482.3,55789.09,75.92,73.48
ORD-00222,Store_Delta,Sports,Cricket,Mumbai,West,Summer,58,1009.28,30.0,2415.61,0,1,8000,5,4.3,54526.49,52786.49,96.81,54.53
ORD-00223,Store_Epsilon,Electronics,Cameras,Chennai,South,Winter,49,1227.86,747.64,3056.26,5,0,1000,26,3.9,61550.31,24915.95,40.48,61.55
ORD-00224,Store_Delta,Electronics,Laptops,Mumbai,West,Summer,43,657.11,367.27,2637.48,30,0,5000,20,5.0,17802.66,2010.05,11.29,17.8
ORD-00225,Store_Gamma,Grocery,Fresh,Kolkata,East,Monsoon,58,1404.15,985.24,2236.85,30,0,3500,26,3.5,73874.34,16730.42,22.65,73.87
ORD-00226,Store_Gamma,Toys,Action,Delhi,North,Monsoon,45,1407.98,975.31,2247.54,15,0,1000,20,3.3,52542.98,8654.03,16.47,52.54
ORD-00227,Store_Epsilon,Clothing,Kids,Hyderabad,South,Winter,35,1234.79,1017.63,2746.74,20,0,3500,32,4.1,29913.08,-5703.97,-19.07,29.91
ORD-00228,Store_Alpha,Sports,Outdoor,Hyderabad,South,Summer,47,1280.04,30.0,2694.35,5,1,3500,32,3.4,79547.22,78137.22,98.23,79.55
ORD-00229,Store_Alpha,Home & Garden,Tools,Pune,West,Festive,38,2353.1,818.16,3024.33,15,0,8000,26,4.1,75258.05,44167.97,58.69,75.26
ORD-00230,Store_Beta,Clothing,Women,Hyderabad,South,Festive,47,50.0,751.44,2934.63,15,0,2000,10,3.3,163.8,-35153.88,-21461.47,0.16
ORD-00231,Store_Epsilon,Toys,Educational,Pune,West,Monsoon,53,902.01,311.34,4534.65,25,0,5000,29,3.6,46732.88,30231.86,64.69,46.73
ORD-00232,Store_Delta,Home & Garden,Decor,Ahmedabad,West,Winter,42,993.77,30.0,540.48,25,0,1000,46,4.9,23790.74,22530.74,94.7,23.79
ORD-00233,Store_Epsilon,Grocery,Fresh,Pune,West,Summer,40,2074.15,756.53,3293.97,5,0,2000,6,3.6,72100.47,41839.27,58.03,72.1
ORD-00234,Store_Beta,Grocery,Beverages,Ahmedabad,West,Summer,50,1485.17,1225.65,3085.21,5,1,8000,11,3.3,106617.77,45335.27,42.52,106.62
ORD-00235,Store_Epsilon,Electronics,Tablets,Pune,West,Monsoon,36,1499.81,30.0,2838.97,5,0,2000,21,4.5,60187.95,59107.95,98.21,60.19
ORD-00236,Store_Epsilon,Toys,Board Games,Kolkata,East,Monsoon,41,1955.91,466.99,2153.03,10,0,3500,39,3.2,73288.95,54142.36,73.88,73.29
ORD-00237,Store_Beta,Sports,Cricket,Kolkata,East,Summer,50,1092.03,852.61,2820.35,20,1,3500,24,3.4,58804.21,16173.71,27.5,58.8
ORD-00238,Store_Alpha,Home & Garden,Decor,Chennai,South,Summer,50,1591.4,1249.97,1039.79,0,0,5000,48,4.1,85176.6,22678.1,26.62,85.18
ORD-00239,Store_Delta,Clothing,Men,Ahmedabad,West,Monsoon,40,881.54,675.05,3248.06,25,0,1000,6,4.4,39104.99,12102.99,30.95,39.1
ORD-00240,Store_Beta,Toys,Board Games,Bangalore,South,Summer,38,568.02,1572.4,3465.67,30,1,1000,11,4.5,18037.37,-41713.83,-231.26,18.04
ORD-00241,Store_Gamma,Toys,Action,Ahmedabad,West,Festive,46,2276.5,81.88,2155.12,30,0,8000,36,3.4,79465.15,75698.67,95.26,79.47
ORD-00242,Store_Alpha,Grocery,Dairy,Pune,West,Monsoon,35,1421.42,30.0,5328.83,15,0,5000,23,4.2,46226.86,45176.86,97.73,46.23
ORD-00243,Store_Gamma,Electronics,Phones,Pune,West,Summer,52,1586.8,1207.09,2855.47,25,1,1000,16,3.5,80127.86,17359.18,21.66,80.13
ORD-00244,Store_Alpha,Electronics,Phones,Bangalore,South,Monsoon,31,551.9,30.0,3052.89,0,1,3500,13,3.4,27251.0,26321.0,96.59,27.25
ORD-00245,Store_Delta,Home & Garden,Plants,Mumbai,West,Winter,49,1506.21,984.61,4602.94,5,0,5000,31,4.5,76965.06,28719.17,37.31,76.97
ORD-00246,Store_Delta,Grocery,Packaged,Pune,West,Monsoon,55,2266.94,682.19,5570.55,30,0,2000,18,3.5,101517.55,63997.1,63.04,101.52
ORD-00247,Store_Epsilon,Toys,Action,Chennai,South,Monsoon,36,1033.53,439.6,1651.99,25,1,5000,6,4.0,41256.31,25430.71,61.64,41.26
ORD-00248,Store_Gamma,Sports,Outdoor,Hyderabad,South,Winter,50,446.52,629.33,2307.41,20,0,5000,25,3.9,9256.56,-22209.94,-239.94,9.26
ORD-00249,Store_Alpha,Grocery,Dairy,Hyderabad,South,Festive,41,1310.39,284.37,2876.79,20,0,1000,8,3.2,36433.39,24774.22,68.0,36.43
ORD-00250,Store_Delta,Home & Garden,Furniture,Delhi,North,Summer,43,578.46,672.67,2108.55,10,0,8000,25,4.4,22591.49,-6333.32,-28.03,22.59
ORD-00251,Store_Beta,Home & Garden,Plants,Delhi,North,Winter,36,265.32,806.97,4015.34,25,0,8000,26,4.1,27815.65,-1235.27,-4.44,27.82
ORD-00252,Store_Delta,Grocery,Dairy,Hyderabad,South,Monsoon,52,759.14,633.51,1976.42,5,1,1000,6,2.6,43028.79,10086.27,23.44,43.03
ORD-00253,Store_Beta,Home & Garden,Tools,Hyderabad,South,Summer,51,904.44,566.03,4519.92,15,1,1000,21,4.0,54123.44,25255.91,46.66,54.12
ORD-00254,Store_Alpha,Grocery,Beverages,Kolkata,East,Winter,45,607.65,901.65,3748.38,10,1,1000,23,3.3,32094.08,-8480.17,-26.42,32.09
ORD-00255,Store_Delta,Clothing,Men,Chennai,South,Summer,50,1995.88,1463.83,4396.85,5,1,8000,44,4.5,120668.29,47476.79,39.34,120.67
ORD-00256,Store_Delta,Grocery,Fresh,Bangalore,South,Summer,36,2333.77,693.52,1981.8,10,0,1000,28,2.9,80012.77,55046.05,68.8,80.01
ORD-00257,Store_Alpha,Grocery,Dairy,Delhi,North,Winter,55,1570.85,1128.0,2539.81,25,0,2000,24,3.6,79813.5,17773.5,22.27,79.81
ORD-00258,Store_Delta,Home & Garden,Furniture,Kolkata,East,Summer,41,1430.52,413.53,4077.58,0,1,2000,42,4.0,83078.27,66123.54,79.59,83.08
ORD-00259,Store_Beta,Home & Garden,Decor,Kolkata,East,Festive,41,1114.77,266.37,3859.91,30,0,3500,16,3.8,31355.52,20434.35,65.17,31.36
ORD-00260,Store_Delta,Electronics,Cameras,Bangalore,South,Winter,28,662.2,981.33,2655.77,25,0,2000,29,4.3,39915.69,12438.45,31.16,39.92
ORD-00261,Store_Gamma,Electronics,Laptops,Kolkata,East,Festive,47,2161.75,706.59,2826.56,5,0,5000,27,2.9,101390.56,68180.83,67.25,101.39
ORD-00262,Store_Epsilon,Clothing,Men,Ahmedabad,West,Monsoon,41,1162.29,1251.8,2478.78,15,1,3500,38,4.8,49732.66,-1591.14,-3.2,49.73
ORD-00263,Store_Beta,Electronics,Tablets,Chennai,South,Summer,42,922.45,1330.17,2794.27,15,0,2000,36,4.1,48419.64,-7447.5,-15.38,48.42
ORD-00264,Store_Gamma,Grocery,Beverages,Hyderabad,South,Monsoon,40,1808.85,1135.63,1841.59,5,0,5000,28,4.6,67746.12,22320.92,32.95,67.75
ORD-00265,Store_Alpha,Home & Garden,Furniture,Pune,West,Monsoon,44,1155.85,1126.94,1640.14,10,0,2000,46,4.3,61535.18,11949.82,19.42,61.54
ORD-00266,Store_Beta,Electronics,Phones,Bangalore,South,Summer,50,1786.38,30.0,4206.52,20,0,5000,29,3.8,70799.84,69299.84,97.88,70.8
ORD-00267,Store_Epsilon,Electronics,Tablets,Hyderabad,South,Winter,53,954.15,977.81,2753.51,5,0,1000,7,3.0,63611.96,11788.03,18.53,63.61
ORD-00268,Store_Epsilon,Clothing,Kids,Hyderabad,South,Summer,40,1810.58,1145.15,4381.59,30,1,5000,29,3.5,71551.07,25745.07,35.98,71.55
ORD-00269,Store_Alpha,Toys,Educational,Mumbai,West,Monsoon,44,1787.86,291.29,3715.18,25,0,1000,32,4.8,74900.57,62083.81,82.89,74.9
ORD-00270,Store_Alpha,Clothing,Accessories,Ahmedabad,West,Monsoon,43,1994.9,803.51,3374.41,15,0,5000,16,4.6,93189.34,58638.41,62.92,93.19
ORD-00271,Store_Beta,Grocery,Beverages,Bangalore,South,Winter,43,774.35,382.91,2147.73,0,0,5000,30,3.4,27457.79,10992.66,40.03,27.46
ORD-00272,Store_Delta,Home & Garden,Tools,Kolkata,East,Summer,46,1150.18,1211.0,1547.06,15,0,2000,48,2.1,57498.8,1792.8,3.12,57.5
ORD-00273,Store_Alpha,Clothing,Women,Pune,West,Monsoon,40,2368.66,417.6,2451.71,20,1,5000,12,3.7,87152.73,70448.73,80.83,87.15
ORD-00274,Store_Delta,Electronics,Cameras,Bangalore,South,Festive,43,1052.15,482.86,4838.3,15,1,2000,9,3.6,46950.08,26187.1,55.78,46.95
ORD-00275,Store_Gamma,Home & Garden,Tools,Kolkata,East,Monsoon,53,1686.62,614.38,4066.75,20,1,5000,15,3.7,89063.71,56501.57,63.44,89.06
ORD-00276,Store_Epsilon,Home & Garden,Furniture,Hyderabad,South,Monsoon,48,2574.34,1699.76,2339.5,30,0,8000,46,4.1,94036.17,12447.69,13.24,94.04
ORD-00277,Store_Delta,Electronics,Cameras,Pune,West,Winter,47,90.58,1201.87,2465.33,5,0,3500,39,4.3,8006.52,-48481.37,-605.52,8.01
ORD-00278,Store_Epsilon,Clothing,Women,Kolkata,East,Festive,39,1032.27,1445.04,1885.09,15,0,2000,31,4.4,35710.3,-20646.26,-57.82,35.71
ORD-00279,Store_Delta,Electronics,Laptops,Chennai,South,Monsoon,46,1201.12,74.75,1143.5,10,0,2000,45,4.1,52611.5,49173.0,93.46,52.61
ORD-00280,Store_Gamma,Toys,Educational,Kolkata,East,Monsoon,40,120.67,292.28,3121.92,25,1,1000,48,2.7,13938.32,2247.12,16.12,13.94
ORD-00281,Store_Alpha,Home & Garden,Furniture,Mumbai,West,Festive,53,926.42,1335.43,5070.09,10,0,8000,42,3.6,57141.35,-13636.44,-23.86,57.14
ORD-00282,Store_Gamma,Sports,Football,Ahmedabad,West,Summer,41,617.17,95.94,5085.16,25,1,1000,23,5.0,40103.55,36170.01,90.19,40.1
ORD-00283,Store_Alpha,Sports,Football,Hyderabad,South,Summer,40,1714.61,531.33,3729.48,15,0,8000,36,4.0,78451.24,57198.04,72.91,78.45
ORD-00284,Store_Alpha,Grocery,Fresh,Kolkata,East,Monsoon,34,160.41,1622.14,2276.79,30,0,8000,32,4.0,7062.04,-48090.72,-680.97,7.06
ORD-00285,Store_Epsilon,Electronics,Cameras,Ahmedabad,West,Monsoon,35,2333.59,414.61,1260.62,15,0,5000,40,4.0,67146.52,52635.17,78.39,67.15
ORD-00286,Store_Gamma,Electronics,Phones,Delhi,North,Summer,46,1613.94,71.6,4256.47,25,0,1000,22,4.0,66973.92,63680.32,95.08,66.97
ORD-00287,Store_Delta,Grocery,Fresh,Delhi,North,Winter,32,567.71,818.99,3536.66,30,0,3500,14,2.4,8867.66,-17340.02,-195.54,8.87
ORD-00288,Store_Gamma,Grocery,Fresh,Ahmedabad,West,Festive,39,1815.85,88.1,2620.53,0,0,8000,36,3.7,69319.31,65883.41,95.04,69.32
ORD-00289,Store_Epsilon,Grocery,Packaged,Ahmedabad,West,Festive,35,1558.19,1294.9,2420.05,30,0,8000,22,3.8,49800.78,4479.28,8.99,49.8
ORD-00290,Store_Alpha,Home & Garden,Plants,Mumbai,West,Winter,56,1176.74,442.06,3720.52,15,0,2000,16,4.6,60600.58,35845.22,59.15,60.6
ORD-00291,Store_Epsilon,Toys,Action,Chennai,South,Winter,46,767.13,361.9,2008.05,0,0,5000,12,3.8,28634.52,11987.12,41.86,28.63
ORD-00292,Store_Beta,Electronics,Cameras,Hyderabad,South,Winter,49,1528.6,811.75,3287.08,0,0,3500,37,2.8,67913.6,28137.85,41.43,67.91
ORD-00293,Store_Beta,Home & Garden,Decor,Bangalore,South,Winter,43,1273.75,638.22,1536.21,25,0,8000,42,4.1,43772.49,16329.03,37.3,43.77
ORD-00294,Store_Delta,Grocery,Fresh,Mumbai,West,Winter,42,786.46,900.94,5674.21,0,0,2000,18,3.3,50677.81,12838.33,25.33,50.68
ORD-00295,Store_Epsilon,Electronics,Tablets,Chennai,South,Winter,50,394.05,1008.6,2175.54,0,0,1000,6,3.1,31994.18,-18435.82,-57.62,31.99
ORD-00296,Store_Delta,Home & Garden,Decor,Ahmedabad,West,Festive,37,689.65,713.08,3778.08,5,0,8000,13,3.3,30795.36,4411.4,14.32,30.8
ORD-00297,Store_Delta,Toys,Puzzles,Bangalore,South,Winter,38,898.02,335.42,1562.37,30,0,2000,48,4.1,42302.16,29556.2,69.87,42.3
ORD-00298,Store_Beta,Home & Garden,Plants,Ahmedabad,West,Summer,40,1897.49,1092.2,2804.1,10,0,1000,9,4.6,71677.23,27989.23,39.05,71.68
ORD-00299,Store_Delta,Toys,Board Games,Ahmedabad,West,Winter,53,1716.46,522.64,4061.54,0,0,5000,38,4.1,95956.15,68256.23,71.13,95.96
ORD-00300,Store_Beta,Grocery,Packaged,Delhi,North,Winter,48,929.96,452.36,4321.15,10,0,1000,23,4.2,26116.51,4403.23,16.86,26.12
ORD-00301,Store_Alpha,Toys,Board Games,Delhi,North,Festive,41,953.28,857.06,3915.95,0,0,8000,11,4.1,41379.5,6240.04,15.08,41.38
ORD-00302,Store_Epsilon,Electronics,Tablets,Bangalore,South,Festive,37,1794.81,30.0,2834.11,10,1,3500,43,3.9,85776.25,84666.25,98.71,85.78
ORD-00303,Store_Delta,Grocery,Fresh,Mumbai,West,Winter,39,1360.41,956.35,2200.86,15,0,1000,46,4.2,60910.57,23612.92,38.77,60.91
ORD-00304,Store_Beta,Electronics,Phones,Delhi,North,Festive,44,1352.05,878.3,1706.79,15,0,3500,21,2.3,46484.98,7839.78,16.87,46.48
ORD-00305,Store_Gamma,Sports,Fitness,Hyderabad,South,Monsoon,44,777.97,1248.73,4804.56,10,1,3500,30,3.9,49414.37,-5529.75,-11.19,49.41
ORD-00306,Store_Delta,Clothing,Women,Ahmedabad,West,Festive,41,1125.95,599.84,3124.05,30,0,1000,31,3.2,45375.87,20782.43,45.8,45.38
ORD-00307,Store_Alpha,Toys,Board Games,Pune,West,Festive,43,1202.56,1329.93,3345.89,0,0,5000,47,4.5,56818.58,-368.41,-0.65,56.82
ORD-00308,Store_Alpha,Clothing,Kids,Kolkata,East,Festive,43,1145.28,1011.86,4398.44,5,0,1000,32,3.7,35116.1,-8393.88,-23.9,35.12
ORD-00309,Store_Gamma,Clothing,Accessories,Bangalore,South,Festive,47,1640.44,789.28,3704.08,30,0,2000,24,3.8,61504.92,24408.76,39.69,61.5
ORD-00310,Store_Beta,Toys,Board Games,Bangalore,South,Summer,44,1659.21,1526.68,2847.1,10,1,3500,10,2.9,92492.99,25319.07,27.37,92.49
ORD-00311,Store_Delta,Grocery,Beverages,Delhi,North,Summer,52,648.63,838.09,3893.28,30,0,8000,12,4.4,21870.67,-21710.01,-99.27,21.87
ORD-00312,Store_Beta,Sports,Fitness,Mumbai,West,Summer,44,899.87,592.65,2252.94,20,0,3500,36,4.2,33021.6,6945.0,21.03,33.02
ORD-00313,Store_Alpha,Electronics,Tablets,Ahmedabad,West,Winter,39,787.58,849.54,1138.63,5,0,8000,23,4.1,21643.82,-11488.24,-53.08,21.64
ORD-00314,Store_Beta,Home & Garden,Tools,Hyderabad,South,Winter,41,2033.12,584.41,4694.21,20,0,2000,36,3.3,53166.47,29205.66,54.93,53.17
ORD-00315,Store_Alpha,Electronics,Cameras,Mumbai,West,Monsoon,39,2552.09,949.46,2352.96,10,0,2000,23,3.3,101323.83,64294.89,63.45,101.32
ORD-00316,Store_Beta,Home & Garden,Furniture,Chennai,South,Summer,29,921.83,1328.27,2634.85,0,0,2000,28,3.9,30655.36,-7864.47,-25.65,30.66
ORD-00317,Store_Gamma,Electronics,Phones,Chennai,South,Winter,43,1099.74,796.8,2740.7,30,1,1000,28,3.4,58270.17,24007.77,41.2,58.27
ORD-00318,Store_Epsilon,Toys,Puzzles,Pune,West,Festive,48,1705.39,836.06,2277.35,30,1,3500,21,4.1,81900.98,41770.1,51.0,81.9
ORD-00319,Store_Gamma,Sports,Fitness,Delhi,North,Festive,53,775.67,1119.13,4321.6,20,0,8000,22,2.5,36537.13,-22776.76,-62.34,36.54
ORD-00320,Store_Gamma,Home & Garden,Furniture,Delhi,North,Summer,46,1718.94,1274.9,3449.35,30,1,2000,16,3.5,73695.91,15050.51,20.42,73.7
ORD-00321,Store_Epsilon,Grocery,Fresh,Delhi,North,Monsoon,40,1187.48,618.95,2635.46,10,0,2000,45,4.9,51231.89,26473.89,51.67,51.23
ORD-00322,Store_Epsilon,Electronics,Laptops,Pune,West,Monsoon,45,153.76,868.93,1469.2,5,0,8000,27,4.1,16512.11,-22589.74,-136.81,16.51
ORD-00323,Store_Delta,Electronics,Cameras,Chennai,South,Festive,40,419.74,1120.9,3364.56,0,1,3500,22,3.9,28615.21,-16220.79,-56.69,28.62
ORD-00324,Store_Delta,Home & Garden,Tools,Mumbai,West,Monsoon,57,997.29,931.98,59.27,20,0,3500,20,5.0,54410.07,1287.21,2.37,54.41
ORD-00325,Store_Gamma,Grocery,Dairy,Pune,West,Summer,41,1933.77,55.16,3279.3,30,0,8000,20,2.4,58044.8,55783.24,96.1,58.04
ORD-00326,Store_Gamma,Grocery,Packaged,Pune,West,Festive,48,664.48,1193.09,4611.82,10,0,5000,40,3.3,27646.12,-29622.2,-107.15,27.65
